time,request_count,regular_vm_count,evictable_vm_count,lifetime_distribution,vcpu_distribution
0.8190277777612209,0.125,1.0,0.0,"[0.0004973851395326319, 0.0030843932671783683]","[0.125, 0.25]"
0.819039351772517,0,0,0,[0.0004415837598258893],[0.125]
0.819050925783813,0,0,0,[0.00011766852355269848],[0.125]
0.819062499795109,0,0,0,[8.89641099306141e-05],[0.125]
0.8190856482833624,0.375,0.25,0.75,"[0.010054641415300656, 0.0001289265092745642, 0.00012830829623992264, 0.00012215499991507286]","[0.125, 0.25, 0.25, 0.25]"
0.8190972222946584,0.375,0.25,0.75,"[1.5850143127880627e-05, 0.0001332142191193249, 0.00012146067967248564, 0.00013221054419391788]","[0.125, 0.25, 0.25, 0.25]"
0.8191087963059545,0.5,1.0,0.0,"[0.00014909485382701, 0.00031317397794397, 0.00034661905495257894, 0.0008085655150579602, 0.0008085652809395648]","[0.125, 0.125, 1.0, 0.25, 0.25]"
0.8191203703172505,0.375,0.0,1.0,"[0.00012498446119336716, 0.00012765725980625937, 0.00012543718061673573, 0.00012416979473085755]","[0.25, 0.25, 0.25, 0.25]"
0.8191319443285465,0.125,1.0,0.0,"[0.00041301947074576267, 0.00013124924469806105]","[0.25, 0.125]"
0.8191435183398426,0.625,0.6666666666666666,0.3333333333333333,"[0.0001353730903955801, 0.0001353730903955801, 0.00013388224318375147, 0.00013388224318375147, 0.00012491160354874834, 0.0001249714254811166]","[0.125, 0.125, 0.125, 0.125, 0.25, 0.25]"
0.8191550928167999,0.5,0.6,0.4,"[0.0003044633314693206, 0.00018972085708008333, 0.00014352905420333777, 0.00012471607722972568, 0.0001246534646060854]","[0.25, 0.125, 0.125, 0.25, 0.25]"
0.8191666668280959,0,0,0,"[1.6944590437515156e-05, 0.01219973921605326, 0.010071513850448738, 0.010071513382211947, 0.010071512689221497, 0.010071512220984706, 0.010071513148093552, 0.010071511752747916, 0.010071505234891791, 0.010071504307782945, 0.003729424779390996, 0.003729424779390996]","[0.125, 0.25, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.125, 0.125]"
0.819178240839392,0,0,0,[0.0004858741373785925],[0.125]
0.819201388861984,0.25,1.0,0.0,"[0.00013570779541824347, 0.00013570779541824347, 0.0001439692061512464]","[0.125, 0.125, 0.125]"
0.8192245368845761,0.125,1.0,0.0,"[1.4809468131279677e-05, 3.5254568721183054e-05]","[0.125, 0.25]"
0.8192361108958721,0.625,0.8333333333333334,0.16666666666666666,"[0.0003439427632932288, 0.00015524558421424727, 0.00035413656853160494, 0.0002704142477302972, 0.0001645658375313268, 0.0001645658375313268]","[0.25, 0.125, 0.125, 0.125, 0.125, 0.125]"
0.8192476853728294,0,0,0,"[2.4476759828087243e-05, 2.4476759828087243e-05, 2.4476759828087243e-05, 2.4469539616776046e-05, 2.4469539616776046e-05, 2.4469539616776046e-05, 0.083679692973398, 0.083679692973398, 0.083679692973398, 0.0836796927392796, 0.0836796927392796, 0.0836796927392796, 0.00020162545908030896, 0.00027719249969957333, 0.00012961734583542925, 0.0001296355040581691, 0.001113085868403641, 0.00677893636289875]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 1.0, 0.25]"
0.8192592593841255,0.25,1.0,0.0,"[0.0008612627751497728, 0.00011202963216601213, 0.00011410470778621987]","[0.25, 0.125, 0.125]"
0.8192708333954215,0.25,1.0,0.0,"[0.0001358129988603576, 0.0001358129988603576, 0.002689332063333375]","[0.125, 0.125, 0.25]"
0.8192824074067175,0.875,1.0,0.0,"[0.010069212073303989, 0.010069211839185594, 0.010069211605067198, 0.010069207877902345, 0.010069211370948803, 0.010069206482556709, 0.010069212073303989, 0.010069211136830408]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0.8192939814180136,0.125,0.5,0.5,"[0.0004091854167979518, 0.000129046387257696]","[0.125, 0.25]"
0.8193055554293096,0,0,0,[0.0005005772314757816],[0.125]
0.8193171294406056,0.25,1.0,0.0,"[4.4762416426052315e-05, 4.4762416426052315e-05, 0.983523026988197]","[0.125, 0.125, 0.125]"
0.819328703917563,0.25,1.0,0.0,"[0.9835227942183237, 1.0, 0.9835227942183237]","[0.125, 0.5, 0.125]"
0.819340277928859,0.125,1.0,0.0,"[0.00232391889198511, 0.9854596137673924]","[0.125, 0.25]"
0.8193634259514511,0,0,0,[0.0008923774376515189],[0.25]
